City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
594,Thanh Hoa,19.8,105.7667,84.11,79,98,2.84,VN,2021-08-08 17:48:35
595,Barabinsk,55.3571,78.357,64.2,85,98,6.82,RU,2021-08-08 17:48:35
596,Sarh,9.1429,18.3923,73.31,88,20,0.0,TD,2021-08-08 17:48:36
597,Nantucket,41.2835,-70.0995,84.25,69,90,3.44,US,2021-08-08 17:48:36
598,Shelkovskaya,43.5069,46.3392,85.87,47,76,7.11,RU,2021-08-08 17:48:36
599,Chichimila,20.6167,-88.2167,97.47,33,9,5.48,MX,2021-08-08 17:48:37
600,Amantea,39.1332,16.0746,87.75,55,0,5.66,IT,2021-08-08 17:48:37
601,Haines Junction,60.7522,-137.5108,55.35,71,96,1.14,CA,2021-08-08 17:48:37
602,Saharsa,25.8833,86.6,81.68,86,90,1.03,IN,2021-08-08 17:48:38
603,Hanting,36.7708,119.2108,71.74,72,46,1.88,CN,2021-08-08 17:48:38
604,Dali,25.7,100.1833,65.64,95,100,4.68,CN,2021-08-08 17:48:39
605,Dagana,16.5165,-15.5068,96.78,46,51,19.62,MR,2021-08-08 17:48:39
606,Outjo,-20.1167,16.15,68.02,17,2,7.34,NA,2021-08-08 17:48:39
607,Korla,41.7597,86.1469,81.68,32,99,8.37,CN,2021-08-08 17:48:40
608,Chipinge,-20.1883,32.6236,57.33,54,0,3.74,ZW,2021-08-08 17:48:40
609,Kjollefjord,70.9457,27.3465,71.42,43,0,11.5,NO,2021-08-08 17:48:40
610,Aksu,41.1231,80.2644,78.73,37,26,4.65,CN,2021-08-08 17:48:41
611,Dubrovytsya,51.5744,26.565,70.81,73,73,5.66,UA,2021-08-08 17:48:41
612,Brownsville,25.9018,-97.4975,93.9,58,20,20.71,US,2021-08-08 17:48:42
613,Krasnoselkup,65.7,82.4667,60.69,59,40,8.97,RU,2021-08-08 17:44:15
614,Pochutla,15.7432,-96.4661,89.82,65,69,8.21,MX,2021-08-08 17:48:43
615,Honiara,-9.4333,159.95,75.99,88,98,3.31,SB,2021-08-08 17:48:43
616,Lima,-12.0432,-77.0282,61.14,77,90,9.22,PE,2021-08-08 17:45:15
617,The Valley,18.217,-63.0578,87.66,70,40,18.41,AI,2021-08-08 17:47:20
618,Tuensang,26.2833,94.8333,71.28,99,93,1.74,IN,2021-08-08 17:48:44
619,Kisanga,-7.4362,37.7034,73.4,59,28,4.09,TZ,2021-08-08 17:48:44
620,Bonthe,7.5264,-12.505,80.31,70,93,11.59,SL,2021-08-08 17:48:45
621,Matagami,49.7502,-77.6328,68.11,49,1,12.66,CA,2021-08-08 17:44:05
622,Oranjestad,12.524,-70.027,89.55,58,40,9.22,AW,2021-08-08 17:48:07
623,Les Cayes,18.2,-73.75,87.73,60,58,11.52,HT,2021-08-08 17:48:45
624,Krasnyy Oktyabr,56.1167,38.8833,66.54,86,99,0.85,RU,2021-08-08 17:48:46
625,Belmonte,-15.8631,-38.8828,77.5,65,88,12.57,BR,2021-08-08 17:48:46
626,Bereda,43.2686,-7.5406,70.41,75,46,5.3,ES,2021-08-08 17:48:46
627,Poya,-21.35,165.15,63.03,75,65,9.28,NC,2021-08-08 17:48:47
628,Vols,47.25,11.3333,60.44,88,75,5.75,AT,2021-08-08 17:48:47
629,Shenjiamen,29.9576,122.298,77.85,81,15,4.18,CN,2021-08-08 17:48:47
630,Atar,20.5169,-13.0499,101.37,22,3,10.87,MR,2021-08-08 17:48:48
631,Mehamn,71.0357,27.8492,71.55,43,0,11.5,NO,2021-08-08 17:48:48
632,Lethem,3.3803,-59.7968,83.75,72,72,2.48,GY,2021-08-08 17:48:49
633,Rio Grande,-32.035,-52.0986,86.11,67,6,5.88,BR,2021-08-08 17:48:49
634,Tranas,58.0372,14.9782,63.39,91,98,4.38,SE,2021-08-08 17:48:49
635,Camacha,33.0833,-16.3333,72.36,64,40,12.66,PT,2021-08-08 17:48:50
636,Puerto Del Rosario,28.5004,-13.8627,80.35,50,20,20.71,ES,2021-08-08 17:48:50
637,Dolores,-36.3132,-57.6792,44.01,87,100,13.91,AR,2021-08-08 17:48:51
638,Bambui,-20.0064,-45.9769,72.46,40,45,9.78,BR,2021-08-08 17:48:51
639,Tungor,53.3808,142.9564,49.41,84,52,3.18,RU,2021-08-08 17:48:51
640,Aleksandrovskiy Zavod,50.9237,117.9374,57.54,89,77,1.23,RU,2021-08-08 17:48:52
641,Mulchen,-37.7167,-72.2333,46.26,49,100,2.95,CL,2021-08-08 17:48:52
642,Havelock,34.8791,-76.9013,86.02,70,75,6.91,US,2021-08-08 17:44:35
643,Arroyo,41.6096,-4.7969,81.14,19,0,6.91,ES,2021-08-08 17:48:52
644,Yacuiba,-22.038,-63.6797,89.17,24,1,4.14,BO,2021-08-08 17:48:53
645,Sept-Iles,50.2001,-66.3821,66.72,54,40,10.0,CA,2021-08-08 17:48:53
646,Puerto El Triunfo,13.2833,-88.55,84.36,67,97,5.12,SV,2021-08-08 17:48:54
647,Oranjemund,-28.55,16.4333,58.77,71,88,10.85,NA,2021-08-08 17:48:54
648,Strezhevoy,60.7333,77.5889,66.18,68,78,5.01,RU,2021-08-08 17:48:54
649,Tupsan,9.1992,124.7769,79.68,78,100,6.89,PH,2021-08-08 17:48:55
650,Uglegorskiy,48.2427,41.2531,86.88,55,62,6.62,RU,2021-08-08 17:48:55
651,Tevaitoa,-16.7833,-151.5,78.71,76,36,13.0,PF,2021-08-08 17:48:55
652,Laguna,38.421,-121.4238,95.65,52,1,8.05,US,2021-08-08 17:44:58
653,Takoradi,4.8845,-1.7554,78.01,78,78,11.56,GH,2021-08-08 17:48:56
654,Danielskuil,-28.1887,23.5395,58.5,23,24,9.31,ZA,2021-08-08 17:48:56
655,Ushtobe,45.2514,77.9838,77.5,24,24,8.63,KZ,2021-08-08 17:44:46
656,Constantine,36.365,6.6147,99.81,23,40,9.22,DZ,2021-08-08 17:48:57
657,Serang,-6.1149,106.1502,80.37,87,7,4.0,ID,2021-08-08 17:48:57
658,Nouakchott,18.0858,-15.9785,82.33,76,16,17.2,MR,2021-08-08 17:48:25
659,Atherton,53.5237,-2.4935,64.69,74,70,8.99,GB,2021-08-08 17:48:58
660,Russell,32.3502,-85.1999,89.51,55,40,5.75,US,2021-08-08 17:48:58
661,Namatanai,-3.6667,152.4333,77.47,80,98,6.35,PG,2021-08-08 17:48:59
662,Talcahuano,-36.7167,-73.1167,53.28,54,0,8.05,CL,2021-08-08 17:48:59
663,Acajutla,13.5928,-89.8275,89.94,72,100,6.02,SV,2021-08-08 17:48:59
664,Carupano,10.6678,-63.2585,84.22,71,35,11.88,VE,2021-08-08 17:49:00
665,Somotillo,13.0433,-86.9064,89.74,50,64,4.45,NI,2021-08-08 17:49:00
666,Fuengirola,36.54,-4.6247,87.35,57,0,8.05,ES,2021-08-08 17:49:01
667,Madimba,-10.4,40.3333,74.52,83,20,9.22,TZ,2021-08-08 17:49:01
668,Gornopravdinsk,60.05,69.9,68.23,74,99,2.68,RU,2021-08-08 17:49:01
669,Vao,-22.6667,167.4833,67.48,58,63,18.25,NC,2021-08-08 17:49:02
670,Dudinka,69.4058,86.1778,55.98,72,6,9.62,RU,2021-08-08 17:49:02
671,Alenquer,-1.9417,-54.7383,88.14,36,43,5.28,BR,2021-08-08 17:49:02
672,Bose,45.4612,8.0137,83.16,74,41,4.36,IT,2021-08-08 17:49:03
673,Lingao,19.9103,109.6859,83.25,83,93,6.42,CN,2021-08-08 17:49:03
674,Gravelbourg,49.8834,-106.5512,71.87,37,49,12.44,CA,2021-08-08 17:49:04
675,Balingasay,16.3573,119.8564,81.75,83,100,13.71,PH,2021-08-08 17:49:04
676,Ambalavao,-21.8333,46.9333,53.74,91,0,4.36,MG,2021-08-08 17:49:05
677,Kuching,1.55,110.3333,73.62,100,20,2.3,MY,2021-08-08 17:49:05
678,Trinidad,-14.8333,-64.9,91.38,46,20,10.36,BO,2021-08-08 17:49:05
679,Te Anau,-45.4167,167.7167,31.3,97,84,0.92,NZ,2021-08-08 17:49:06
680,Svetlaya,46.5389,138.3297,58.57,91,100,16.69,RU,2021-08-08 17:49:06
681,Ust-Nera,64.5667,143.2,57.34,63,10,4.65,RU,2021-08-08 17:49:06
682,Burnie,-41.0667,145.9167,46.92,89,93,3.15,AU,2021-08-08 17:49:07
683,Turan,16.0678,108.2208,89.65,79,20,1.14,VN,2021-08-08 17:45:11
684,Minas,-34.3759,-55.2377,54.07,83,99,13.8,UY,2021-08-08 17:45:26
685,Madang,-5.2246,145.7966,74.97,92,99,1.45,PG,2021-08-08 17:49:07
686,Sibolga,1.7427,98.7792,76.8,90,95,3.56,ID,2021-08-08 17:49:08
687,Pokhara,28.2333,83.9833,73.63,87,99,1.74,NP,2021-08-08 17:49:08
688,Kurchum,48.5722,83.6542,70.43,37,64,1.92,KZ,2021-08-08 17:49:09
689,Kavaratti,10.5669,72.642,80.83,80,100,17.96,IN,2021-08-08 17:44:22
690,Nuuk,64.1835,-51.7216,45.21,81,90,10.36,GL,2021-08-08 17:49:09
691,Biankouma,7.7391,-7.6138,75.87,83,87,1.9,CI,2021-08-08 17:49:10
692,Vawkavysk,53.1561,24.4513,63.55,91,64,6.85,BY,2021-08-08 17:49:10
693,Santa Barbara,34.7333,-120.0343,88.14,56,1,6.4,US,2021-08-08 17:49:10
694,Daru,-9.0763,143.2092,75.9,89,99,16.4,PG,2021-08-08 17:49:11
695,Ndele,8.4109,20.6473,70.23,96,54,2.06,CF,2021-08-08 17:49:11
696,Ulaangom,49.9811,92.0667,60.87,66,63,3.11,MN,2021-08-08 17:47:22
697,Magadan,59.5667,150.8,52.5,79,40,3.62,RU,2021-08-08 17:49:11
698,Moussoro,13.6408,16.4901,85.55,56,68,5.21,TD,2021-08-08 17:49:12
699,Yenagoa,4.9247,6.2642,73.89,91,98,8.21,NG,2021-08-08 17:49:12
700,Areosa,41.7178,-8.8571,78.67,72,41,15.77,PT,2021-08-08 17:49:13
701,Teya,60.3778,92.6267,62.13,68,99,3.18,RU,2021-08-08 17:49:13
702,Concarneau,47.875,-3.9225,62.89,90,100,10.49,FR,2021-08-08 17:49:13
